#x	y_obs
42.24	109
42.25	102
42.26	108.371
42.27	75.486
42.28	125
42.29	104
42.3	112.846
42.31	99.971
42.32	113
42.33	104.229
42.34	114
42.35	101.497
42.36	116
42.37	92
42.38	105.921
42.39	97.069
42.4	108.22
42.41	90.374
42.42	116.531
42.43	91.692
42.44	116
42.45	105.025
42.46	109
42.47	95.373
42.48	118
42.49	106
42.5	108
42.51	103
42.52	110
42.53	99.522
42.54	118.73
42.55	101.944
42.56	116.163
42.57	95.387
42.58	117.617
42.59	104.853
42.6	108
42.61	106.345
42.62	119
42.63	107.863
42.64	108.132
42.65	107
42.66	117
42.67	89.988
42.68	109
42.69	104
42.7	109
42.71	101
42.72	112.587
42.73	95.937
42.74	116.297
42.75	98
42.76	120.052
42.77	105.447
42.78	113.855
42.79	99.335
42.8	120
42.81	91
42.82	132
42.83	101.171
42.84	117
42.85	103
42.86	131
42.87	109
42.88	121.855
42.89	94.454
42.9	116.075
42.91	112
42.92	117.42
42.93	103.118
42.94	121.845
42.95	97.602
42.96	129.391
42.97	116
42.98	136.072
42.99	112
43	124.906
43.01	117.887
43.02	119
43.03	115.989
43.04	138.116
43.05	110.3
43.06	136.543
43.07	119
43.08	133.227
43.09	117
43.1	141
43.11	115.82
43.12	142
43.13	121
43.14	140
43.15	119
43.16	140
43.17	120.728
43.18	140
43.19	131.782
43.2	138
43.21	115
43.22	160.755
43.23	133.194
43.24	144
43.25	126.886
43.26	156
43.27	147
43.28	156.944
43.29	141.465
43.3	169.491
43.31	140.086
43.32	173
43.33	155
43.34	177.162
43.35	167
43.36	188
43.37	186.752
43.38	221.353
43.39	202
43.4	219.438
43.41	190
43.42	271.485
43.43	254
43.44	312
43.45	318.985
43.46	407
43.47	405
43.48	541
43.49	628.348
43.5	818
43.51	892.046
43.52	1202.623
43.53	1326.511
43.54	1711.457
43.55	1822.766
43.56	2107.659
43.57	2271
43.58	2472.05
43.59	2539
43.6	2644.11
43.61	2536
43.62	2506
43.63	2357
43.64	2253.735
43.65	2052
43.66	2023
43.67	1901
43.68	1875.81
43.69	1758.915
43.7	1710
43.71	1594
43.72	1514
43.73	1325.77
43.74	1240.276
43.75	1046
43.76	969.09
43.77	804.985
43.78	705.069
43.79	573
43.8	559
43.81	392
43.82	377.101
43.83	292.256
43.84	298.012
43.85	256.375
43.86	246
43.87	218.707
43.88	229.956
43.89	185
43.9	222.705
43.91	178
43.92	194
43.93	181.367
43.94	187
43.95	170.98
43.96	185
43.97	165.965
43.98	175
43.99	160
44	186.573
44.01	165.113
44.02	175
44.03	157.478
44.04	180.249
44.05	160
44.06	165.874
44.07	157.7
44.08	172.858
44.09	152
44.1	169
44.11	145
44.12	186.739
44.13	164
44.14	197
44.15	160
44.16	180
44.17	162
44.18	193
44.19	169.041
44.2	184.612
44.21	178
44.22	201.311
44.23	177
44.24	209
44.25	191
44.26	199.352
44.27	187
44.28	211
44.29	211.142
44.3	223.696
44.31	215.659
44.32	250.244
44.33	211
44.34	260.497
44.35	262.071
44.36	278.225
44.37	261.104
44.38	319
44.39	326.702
44.4	392.636
44.41	386.42
44.42	481
44.43	512
44.44	641.327
44.45	725.445
44.46	903
44.47	1086.606
44.48	1355.061
44.49	1576.773
44.5	1994
44.51	2369
44.52	2853.197
44.53	3249
44.54	3875.532
44.55	4131
44.56	4545.475
44.57	4648.014
44.58	4808.407
44.59	4649.626
44.6	4622.778
44.61	4224
44.62	4260
44.63	3914.478
44.64	3788.974
44.65	3508
44.66	3397
44.67	3207
44.68	3153
44.69	2965.095
44.7	2875.636
44.71	2538
44.72	2359.541
44.73	2033
44.74	1866.62
44.75	1550
44.76	1367
44.77	1082.958
44.78	956
44.79	758.093
44.8	661
44.81	533.916
44.82	477.711
44.83	405.972
44.84	368.414
44.85	322.518
44.86	303.821
44.87	280
44.88	270.742
44.89	234.691
44.9	275
44.91	219.957
44.92	231
44.93	199
44.94	210.698
44.95	176.071
44.96	194.611
44.97	165.162
44.98	206.602
44.99	171.828
45	179
45.01	151.306
45.02	176
45.03	155
45.04	162
45.05	158
45.06	162.472
45.07	120.68
45.08	156.2
45.09	135
45.1	155.071
45.11	137.377
45.12	154
45.13	115
45.14	146
45.15	124.636
45.16	165
45.17	109
45.18	139
45.19	131.481
45.2	133.263
45.21	129.157
45.22	139.154
45.23	126.249
45.24	139
45.25	127
45.26	136.054
45.27	116
45.28	126
45.29	119.534
45.3	135.157
45.31	120
45.32	133
45.33	112
45.34	122.204
45.35	120
45.36	122.019
45.37	115
45.38	121.001
45.39	118.049
45.4	126.133
45.41	110.252
45.42	120.402
45.43	112
45.44	131.793
45.45	111.031
45.46	123
45.47	114.585
45.48	125
45.49	112
45.5	132.594
45.51	107
45.52	116.373
45.53	113.792
45.54	118.229
45.55	99
45.56	114.156
45.57	106.644
45.58	114.147
45.59	103
45.6	117
45.61	104.745
45.62	119
45.63	109
45.64	113.46
45.65	108
45.66	111.664
45.67	106
45.68	114
45.69	106
45.7	126
45.71	106
45.72	113.522
45.73	102
45.74	114
45.75	105
45.76	115.273
45.77	108.98
45.78	116.695
45.79	92
45.8	111
45.81	104.88
45.82	121.621
45.83	95.369
45.84	122.123
45.85	91.882
45.86	108.647
45.87	102.418
45.88	116
45.89	86
45.9	129
45.91	97.551
45.92	109
45.93	92
45.94	107.95
45.95	104.759
45.96	117
45.97	103.388
45.98	112
45.99	101.033
46	107.861
46.01	105.692
46.02	113.527
46.03	89
46.04	111.207
46.05	102
46.06	112.9
46.07	96.751
46.08	107
46.09	98.462
46.1	108.322
46.11	104.184
46.12	111
46.13	98
46.14	109
46.15	104
46.16	107.535
46.17	103
46.18	114.292
46.19	104
46.2	105.058
46.21	102.944
46.22	109
46.23	96
46.24	114
46.25	94.509
46.26	114.405
46.27	103
46.28	106
46.29	104.104
46.3	126
46.31	100.912
46.32	109.819
46.33	97
46.34	106.636
46.35	90
46.36	105.46
46.37	73
46.38	107.289
46.39	102.206
46.4	118.124
46.41	96.044
46.42	113.965
46.43	100
46.44	116.81
46.45	93
46.46	106
46.47	94.588
46.48	108.516
46.49	94.445
46.5	105.376
46.51	102.307
46.52	107.24
46.53	103.173
46.54	104.108
46.55	92
46.56	118.98
46.57	96.917
46.58	108.856
46.59	91.795
46.6	124
46.61	101
46.62	104
46.63	102.562
46.64	108.506
46.65	98.45
46.66	117
46.67	94
46.68	115.289
46.69	85.236
46.7	112
46.71	100.134
46.72	106.084
46.73	97.035
46.74	104.986
46.75	85.938
46.76	115.891
46.77	89
46.78	104
46.79	99.753
46.8	105.708
46.81	82
46.82	107.621
46.83	94
46.84	103
46.85	96.494
46.86	118.453
46.87	99
46.88	109
46.89	85
46.9	114
46.91	102.255
46.92	105.217
46.93	94.18
46.94	107.143
46.95	101.106
46.96	104
46.97	86
46.98	112
46.99	95.965
47	107
47.01	95
47.02	118.864
47.03	86.832
47.04	107
47.05	85.767
47.06	107
47.07	100
47.08	107
47.09	94
47.1	111.614
47.11	100
47.12	106
47.13	90
47.14	105.498
47.15	95
47.16	109
47.17	79.415
47.18	108
47.19	99
47.2	109.335
47.21	93
47.22	105
47.23	101.258
47.24	112.233
47.25	78
47.26	111.184
47.27	90
47.28	108.136
47.29	88
47.3	109.09
47.31	93.067
47.32	128.044
47.33	89
47.34	119
47.35	99.978
47.36	125
47.37	92.936
47.38	111.915
47.39	75.894
47.4	111
47.41	101
47.42	105.834
47.43	98
47.44	123
47.45	98.776
47.46	115.757
47.47	89
47.48	104
47.49	97.702
47.5	105
47.51	97
47.52	111.649
47.53	89
47.54	114
47.55	88
47.56	105.582
47.57	97
47.58	104
47.59	84
47.6	113.518
47.61	89
47.62	102.488
47.63	88
47.64	122.458
47.65	68.443
47.66	109
47.67	95
47.68	109.401
47.69	98
47.7	113.373
47.71	96
47.72	110.347
47.73	88.334
47.74	108.321
47.75	95.308
47.76	124
47.77	99.284
47.78	119
47.79	101.26
47.8	120
47.81	84
47.82	110.225
47.83	101.214
47.84	112
47.85	90
47.86	103.182
47.87	95.171
47.88	102.161
47.89	93
47.9	118.141
47.91	90.131
47.92	103
47.93	101.112
47.94	116.103
47.95	101.094
47.96	113.085
47.97	96
47.98	114
47.99	96.059
48	110.051
48.01	98.043
48.02	102
48.03	101.027
48.04	111
48.05	101.012
48.06	120.005
48.07	100
48.08	106
48.09	91
48.1	104.977
48.11	88
48.12	112
48.13	91
48.14	108.952
48.15	100
48.16	103.941
48.17	89.935
48.18	126
48.19	100
48.2	110.92
48.21	97.915
48.22	117.91
48.23	82
48.24	112.901
48.25	94.897
48.26	111
48.27	78.889
48.28	114
48.29	94.882
48.3	114
48.31	94
48.32	106
48.33	88
48.34	107
48.35	96
48.36	108
48.37	84
48.38	108
48.39	83.855
48.4	108
48.41	94
48.42	113
48.43	100
48.44	111.848
48.45	76.847
48.46	109.847
48.47	94
48.48	109
48.49	93
48.5	126
48.51	92
48.52	106
48.53	82.847
48.54	110
48.55	81.848
48.56	109.849
48.57	89.851
48.58	109.852
48.59	90
48.6	102
48.61	78
48.62	109
48.63	98.863
48.64	106.865
48.65	89
48.66	115
48.67	86.875
48.68	104.878
48.69	99
48.7	105.886
48.71	92.89
48.72	105.894
48.73	82
48.74	101.904
48.75	100
48.76	128
48.77	101
48.78	105
48.79	93
48.8	113.938
48.81	86
48.82	105
48.83	83.958
48.84	110.966
48.85	100.973
48.86	117.981
48.87	81.989
48.88	105.997
48.89	98
48.9	106
48.91	91
48.92	108.034
48.93	93.044
48.94	107.054
48.95	89.064
48.96	103
48.97	92.086
48.98	109
48.99	92
49	104.122
49.01	96.134
49.02	103.147
49.03	88
49.04	110
49.05	93.188
49.06	113.202
49.07	100.217
49.08	110.232
49.09	93
49.1	104
49.11	97.279
49.12	102
49.13	96.313
49.14	115
49.15	96.349
49.16	110
49.17	100.387
49.18	117
49.19	100
49.2	103.447
49.21	87
49.22	108
49.23	100.512
49.24	111.535
49.25	93
49.26	109
49.27	91
49.28	113
49.29	98
49.3	105
49.31	88.71
49.32	105
49.33	98.767
49.34	105.796
49.35	94
49.36	121
49.37	97.888
49.38	105
49.39	86.953
49.4	119
49.41	99.021
49.42	114
49.43	101.093
49.44	114
49.45	100.169
49.46	113.208
49.47	98.249
49.48	106
49.49	100.333
49.5	109.376
49.51	99.421
49.52	110
49.53	101
49.54	103.562
49.55	94
49.56	113
49.57	89
49.58	120.769
49.59	96
49.6	117
49.61	86
49.62	107.999
49.63	101.06
49.64	109.124
49.65	87.189
49.66	108.255
49.67	95
49.68	112
49.69	85
49.7	105.542
49.71	101
49.72	119.698
49.73	98
49.74	106
49.75	96.951
49.76	109.04
49.77	101.131
49.78	113
49.79	92.324
49.8	107
49.81	99
49.82	119.635
49.83	79
49.84	115.86
49.85	92.977
49.86	111.099
49.87	92.225
49.88	105
49.89	99.489
49.9	117.627
49.91	91
49.92	106
49.93	89.073
49.94	114
49.95	100.398
49.96	110
49.97	97.746
49.98	106
49.99	92
50	112.318
50.01	103.524
50.02	120.737
50.03	87
50.04	114
50.05	103.43
50.06	122.679
50.07	102
50.08	130
50.09	104.493
50.1	117.788
50.11	104.095
50.12	115.416
50.13	101.752
50.14	110.102
50.15	92.469
50.16	123.854
50.17	98
50.18	111
50.19	107
50.2	108
50.21	94.073
50.22	121.587
50.23	102.127
50.24	118
50.25	105
50.26	117
50.27	100.598
50.28	121
50.29	105
50.3	112.847
50.31	97.688
50.32	114.582
50.33	101
50.34	116
50.35	112
50.36	124
50.37	103
50.38	122
50.39	114.736
50.4	141.254
50.41	108.888
50.42	134.649
50.43	115.551
50.44	142
50.45	114.842
50.46	138
50.47	117
50.48	135
50.49	121.962
50.5	130.438
50.51	115
50.52	137.522
50.53	125
50.54	146
50.55	131
50.56	144.634
50.57	132.842
50.58	157.7
50.59	159
50.6	172
50.61	169.791
50.62	201.481
50.63	203.279
50.64	234.725
50.65	257
50.66	333
50.67	323
50.68	420
50.69	468
50.7	582.486
50.71	617.413
50.72	744
50.73	805.961
50.74	954
50.75	1014.903
50.76	1141.978
50.77	1152
50.78	1197
50.79	1145.324
50.8	1172.098
50.81	1048
50.82	1041.4
50.83	932.542
50.84	896
50.85	814.909
50.86	842.025
50.87	790.64
50.88	788.585
50.89	746.221
50.9	758
50.91	684.494
50.92	713.211
50.93	652.798
50.94	618
50.95	504
50.96	516.382
50.97	439
50.98	401
50.99	339.541
51	311.376
51.01	264
51.02	245
51.03	192
51.04	199.942
51.05	178.435
51.06	175
51.07	147.802
51.08	166
51.09	139.115
51.1	158.384
51.11	132.225
51.12	140.221
51.13	131.079
51.14	134.597
51.15	124
51.16	143
51.17	99.891
51.18	138
51.19	122
51.2	122
51.21	118
51.22	133.669
51.23	112.785
51.24	121.042
51.25	110
51.26	124
51.27	114.534
51.28	118.235
51.29	103.022
51.3	130
51.31	109.826
51.32	120
51.33	111
51.34	112.015
51.35	109
51.36	115.407
51.37	98
51.38	132
51.39	96.315
51.4	109
51.41	106.101
51.42	122
51.43	94.007
51.44	141
51.45	97
51.46	107.56
51.47	95
51.48	121.706
51.49	104.308
51.5	115
51.51	94.565
51.52	109
51.53	97.884
51.54	110
51.55	93
51.56	123
51.57	103.686
51.58	121
51.59	104
51.6	116.908
51.61	81
51.62	106.438
51.63	93
51.64	115
51.65	95
51.66	106.597
51.67	98
51.68	104.221
51.69	93
51.7	116
51.71	82
51.72	109
51.73	99.387
51.74	106.236
51.75	93
51.76	120
51.77	92
51.78	108
51.79	95.552
51.8	116
51.81	86.307
51.82	122.19
51.83	96.076
51.84	104.966
51.85	100
51.86	118.755
51.87	92.654
51.88	106.556
51.89	102.46
51.9	122.367
51.91	102
51.92	107.189
51.93	100
51.94	106
51.95	101.939
51.96	106
51.97	87
51.98	107.709
51.99	94.636
52	109.565
52.01	93.495
52.02	104
52.03	95
52.04	103
52.05	101.234
52.06	104.173
52.07	100
52.08	114
52.09	100
52.1	102
52.11	99
52.12	125.834
52.13	98.781
52.14	123
52.15	101.681
52.16	114
52.17	93
52.18	110
52.19	95
52.2	104
52.21	98
52.22	105.361
52.23	97
52.24	111
52.25	91.238
52.26	113
52.27	88
52.28	109
52.29	91
52.3	118.048
52.31	101.013
52.32	113
52.33	95
52.34	102
52.35	82
52.36	105.845
52.37	78
52.38	112.782
52.39	83.751
52.4	103.721
52.41	88
52.42	104
52.43	97.635
52.44	114
52.45	99.579
52.46	106
52.47	88
52.48	103.5
52.49	88
52.5	103
52.51	76.425
52.52	103.401
52.53	82
52.54	117.354
52.55	98
52.56	115.308
52.57	97
52.58	101.264
52.59	72
52.6	109.221
52.61	86.2
52.62	110
52.63	99.159
52.64	103.14
52.65	99.12
52.66	105
52.67	100.082
52.68	101.063
52.69	93
52.7	108
52.71	100
52.72	101
52.73	97.974
52.74	104.957
52.75	91
52.76	104
52.77	92.907
52.78	104
52.79	92.876
52.8	108.86
52.81	94
52.82	115.829
52.83	96.815
52.84	107
52.85	90.785
52.86	106.771
52.87	95.757
52.88	107.743
52.89	96
52.9	111
52.91	91
52.92	107.689
52.93	98.676
52.94	101
52.95	99.651
52.96	101.638
52.97	95
52.98	102.614
52.99	78
53	120.59
53.01	92
53.02	117.567
53.03	84.555
53.04	106
53.05	87
53.06	101
53.07	93.511
53.08	111
53.09	92.49
53.1	103
53.11	96
53.12	107
53.13	100
53.14	102
53.15	79.429
53.16	104.419
53.17	94
53.18	110
53.19	87.391
53.2	103.382
53.21	95
53.22	109
53.23	99.354
53.24	114
53.25	93.337
53.26	101.328
53.27	96.32
53.28	102
53.29	92
53.3	102.295
53.31	96.287
53.32	118
53.33	75.27
53.34	109.263
53.35	87
53.36	111
53.37	97.239
53.38	101
53.39	95.224
53.4	126
53.41	86.21
53.42	108
53.43	93.195
53.44	108
53.45	100.181
53.46	109.174
53.47	95.167
53.48	117
53.49	94
53.5	106.147
53.51	100.141
53.52	111
53.53	94.128
53.54	102
53.55	98.115
53.56	101.109
53.57	94
53.58	105
53.59	94
53.6	111
53.61	100
53.62	104.072
53.63	83
53.64	111.061
53.65	92.055
53.66	106.049
53.67	92
53.68	105.038
53.69	96
53.7	112
53.71	90
53.72	111.016
53.73	94
53.74	103
53.75	94
53.76	115
53.77	98.99
53.78	107
53.79	74
53.8	104
53.81	91.97
53.82	106.965
53.83	100
53.84	105.956
53.85	85.951
53.86	107.946
53.87	99.942
53.88	121.937
53.89	86
53.9	100.928
53.91	100
53.92	111
53.93	66.914
53.94	114
53.95	94
53.96	101.901
53.97	96
53.98	122.893
53.99	82.889
54	113
54.01	93
54.02	109.876
54.03	86.872
54.04	115.868
54.05	97
54.06	103.86
54.07	97
54.08	111
54.09	98.848
54.1	120.844
54.11	89.841
54.12	117.837
54.13	94.833
54.14	110.829
54.15	97.826
54.16	134
54.17	93
54.18	101
54.19	89
54.2	110.808
54.21	95
54.22	102
54.23	93
54.24	101.794
54.25	91
54.26	104.787
54.27	99
54.28	117
54.29	89.777
54.3	105.773
54.31	99.77
54.32	101
54.33	95.764
54.34	101.76
54.35	94
54.36	105.754
54.37	100
54.38	107.748
54.39	90.745
54.4	114
54.41	87
54.42	110
54.43	99
54.44	120.73
54.45	84.727
54.46	107.724
54.47	87.721
54.48	113.718
54.49	93.715
54.5	102
54.51	92.71
54.52	101
54.53	94.704
54.54	104
54.55	93.699
54.56	103
54.57	91
54.58	102
54.59	99
54.6	104.685
54.61	93.682
54.62	107.68
54.63	92.677
54.64	107.675
54.65	87
54.66	101
54.67	97.667
54.68	105
54.69	90
54.7	109.66
54.71	98
54.72	108
54.73	95.652
54.74	109.65
54.75	89
54.76	113
54.77	98
54.78	112
54.79	94.638
54.8	105
54.81	93.633
54.82	114
54.83	78.629
54.84	112.626
54.85	85
54.86	119.622
54.87	87.62
54.88	117
54.89	86.615
54.9	101
54.91	95.611
54.92	102
54.93	91.607
54.94	102
54.95	89.603
54.96	107
54.97	90.598
54.98	104
54.99	95.594
55	110
55.01	97.59
55.02	118.588
55.03	80
55.04	115
55.05	92.582
55.06	102.526
55.07	97
55.08	110.523
55.09	86.521
55.1	115.519
55.11	97
55.12	119.515
55.13	78
55.14	109.512
55.15	97
55.16	114
55.17	94.48
55.18	105.478
55.19	89
55.2	118
55.21	87.473
55.22	115
55.23	86.47
55.24	102.468
55.25	95
55.26	104.465
55.27	75.463
55.28	109
55.29	96.46
55.3	108
55.31	93
55.32	101.455
55.33	97
55.34	114
55.35	92.45
55.36	103.449
55.37	92.447
55.38	108.446
55.39	99.444
55.4	111.443
55.41	94.441
55.42	105.44
55.43	75.438
55.44	101.437
55.45	78.436
55.46	115
55.47	97.433
55.48	113.431
55.49	99
55.5	111
55.51	100
55.52	107.426
55.53	99.424
55.54	101.423
55.55	97
55.56	104.42
55.57	97.419
55.58	104
55.59	97.416
55.6	101
55.61	94
55.62	113.412
55.63	98.411
55.64	114.409
55.65	97
55.66	128
55.67	87
55.68	101.404
55.69	93
55.7	110.402
55.71	91.4
55.72	107.399
55.73	92.398
55.74	124
55.75	96.395
55.76	100.394
55.77	97.393
55.78	108
55.79	99
55.8	104.389
55.81	89
55.82	106
55.83	94
55.84	116
55.85	93
55.86	104.382
55.87	89
55.88	105
55.89	94
55.9	102.378
55.91	85
55.92	111
55.93	98
55.94	100.373
55.95	95
55.96	103.371
55.97	85.37
55.98	112
55.99	86.368
56	114
56.01	89.366
56.02	107.364
56.03	87
56.04	103
56.05	95.361
56.06	110.36
56.07	98
56.08	104.358
56.09	91
56.1	106.253
56.11	96
56.12	102.251
56.13	90.25
56.14	108.249
56.15	96
56.16	106.248
56.17	77.247
56.18	106
56.19	94.245
56.2	122.245
56.21	86.244
56.22	101
56.23	95.23
56.24	100.229
56.25	93
56.26	105.228
56.27	96.227
56.28	103.227
56.29	83.226
56.3	113.226
56.31	92
56.32	106.224
56.33	94.224
56.34	100.223
56.35	84.223
56.36	106
56.37	94.222
56.38	100.221
56.39	81
56.4	116
56.41	100
56.42	106
56.43	97
56.44	108.237
56.45	85
56.46	107
56.47	99
56.48	104.236
56.49	95
56.5	116
56.51	85
56.52	110.234
56.53	94
56.54	107.233
56.55	98
56.56	113
56.57	83.231
56.58	101
56.59	98
56.6	101
56.61	86.23
56.62	103.229
56.63	92.229
56.64	111
56.65	88
56.66	101
56.67	97.227
56.68	113.227
56.69	87.226
56.7	118
56.71	92.226
56.72	104
56.73	98
56.74	106
56.75	98.224
56.76	116
56.77	100
56.78	114.223
56.79	81.223
56.8	114
56.81	96
56.82	121
56.83	85
56.84	107
56.85	84.221
56.86	116.22
56.87	99
56.88	108.22
56.89	98
56.9	114.219
56.91	93
56.92	105.218
56.93	89
56.94	101
56.95	91
56.96	109
56.97	82
56.98	102.216
56.99	86.216
57	112.216
57.01	92.215
57.02	116
57.03	97.215
57.04	102.215
57.05	96
57.06	105.214
57.07	85.214
57.08	124.213
57.09	99.213
57.1	102
57.11	84.213
57.12	111
57.13	89
57.14	103
57.15	100
57.16	108
57.17	96
57.18	106.211
57.19	96.211
57.2	102
57.21	94.21
57.22	101
57.23	92.21
57.24	105.209
57.25	93.209
57.26	113
57.27	95.209
57.28	106
57.29	85
57.3	103
57.31	79
57.32	102.208
57.33	88
57.34	106.207
57.35	98.207
57.36	107.207
57.37	95.207
57.38	114
57.39	95
57.4	104
57.41	98
57.42	107.206
57.43	91
57.44	104
57.45	79
57.46	111.205
57.47	91
57.48	103.205
57.49	98.205
57.5	102.204
57.51	89.204
57.52	111.204
57.53	96
57.54	106.204
57.55	97
57.56	102.203
57.57	92.203
57.58	106.203
57.59	94
57.6	114
57.61	100
57.62	106
57.63	90
57.64	101
57.65	88
57.66	112.202
57.67	98.202
57.68	106.202
57.69	92.202
57.7	107.202
57.71	92.202
57.72	102.201
57.73	86
57.74	100.201
57.75	92.201
57.76	102
57.77	92
57.78	121
57.79	86
57.8	102.201
57.81	95.201
57.82	104
57.83	87.2
57.84	103.2
57.85	96
57.86	105
57.87	96.2
57.88	101.2
57.89	97.2
57.9	104.2
57.91	89.2
57.92	113.2
57.93	97.2
57.94	111
57.95	93.2
57.96	106.2
57.97	98.2
57.98	112
57.99	100
58	101
58.01	93.199
58.02	105.199
58.03	94.199
58.04	104
58.05	100
58.06	112.199
58.07	88.199
58.08	103
58.09	83.199
58.1	107
58.11	93
58.12	112.199
58.13	91.199
58.14	109.199
58.15	93
58.16	108.199
58.17	98.199
58.18	103
58.19	91.199
58.2	116.199
58.21	96.199
58.22	102
58.23	90.199
58.24	127.199
58.25	90
58.26	113
58.27	99
58.28	102
58.29	97.199
58.3	103.199
58.31	91.199
58.32	108
58.33	87.2
58.34	114
58.35	97
58.36	105.2
58.37	89.2
58.38	120
58.39	99.2
58.4	103
58.41	99
58.42	103.2
58.43	96
58.44	111.2
58.45	99.2
58.46	117
58.47	100
58.48	111.2
58.49	84.201
58.5	103.201
58.51	98
58.52	101
58.53	86.201
58.54	116.201
58.55	96
58.56	101
58.57	91.201
58.58	107
58.59	87.201
58.6	105.202
58.61	86
58.62	110
58.63	83
58.64	103
58.65	88.202
58.66	124
58.67	79
58.68	111
58.69	90.203
58.7	111.203
58.71	92.203
58.72	104
58.73	98
58.74	107.203
58.75	95.203
58.76	106.204
58.77	82
58.78	114
58.79	89.204
58.8	114.204
58.81	82
58.82	113.205
58.83	100
58.84	110.205
58.85	81
58.86	107.205
58.87	89.205
58.88	109
58.89	93
58.9	110.206
58.91	94
58.92	108.206
58.93	98
58.94	103
58.95	91.207
58.96	100.207
58.97	93.207
58.98	113.208
58.99	76.208
59	105
59.01	84
59.02	103.208
59.03	99
59.04	102.209
59.05	91.209
59.06	114
59.07	90.21
59.08	101
59.09	95.21
59.1	103
59.11	94.211
59.12	102
59.13	99
59.14	109.211
59.15	95
59.16	116
59.17	88.212
59.18	104
59.19	92.213
59.2	104.213
59.21	98.213
59.22	112.213
59.23	90.214
59.24	109
59.25	91
59.26	109
59.27	87.215
59.28	108
59.29	90
59.3	111.216
59.31	91.216
59.32	104.216
59.33	96.217
59.34	109
59.35	97
59.36	118.218
59.37	87
59.38	104.218
59.39	93.219
59.4	109
59.41	84
59.42	110
59.43	99.22
59.44	113.22
59.45	90
59.46	107
59.47	91
59.48	109.222
59.49	78.222
59.5	105
59.51	91
59.52	109
59.53	87.224
59.54	110
59.55	86.225
59.56	113
59.57	89
59.58	110.226
59.59	88.226
59.6	126
59.61	97.227
59.62	105.227
59.63	84.228
59.64	104
59.65	88
59.66	103.229
59.67	95.23
59.68	121.23
59.69	84.231
59.7	120.231
59.71	95.231
59.72	104.232
59.73	96.232
59.74	104
59.75	92
59.76	102.234
59.77	95.234
59.78	106.235
59.79	80.235
59.8	113
59.81	85.236
59.82	111
59.83	92
59.84	119
